nbrs_id,company_type,company_name,phone,address,keyword
1093755,PT,Abc Aid Aim,85338520911,"Dusun Gili Meno, Kabupaten Lombok Utara, Nusa Tenggara Barat",abc
1758717,PT,Abf Kaya Abadi,85890005102,"Graha Laras Sentul Munich Blok D1, Nomor 3, Kabupaten Bogor, Jawa Barat",abf
494099,PT,Abe Jaya Sejati,,"Jl., Kota Bekasi, Jawa Barat",abe
1183786,PT,Cahaya Abc Express,81253381168,"BALIMATRAMAN, Jakarta Selatan, DKI Jakarta",abc
503416,PT,Abe Bangun Bawana,,"Ruko Puri Bintara Regency Blok S No. 1, Kota Bekasi, Jawa Barat",abe
1187277,PT,Abc Tama Production,8115139728,"Jalan Gatot Subroto Nomor 1 Ruko Nomor 4 & 5, Kota Banjarmasin, Kalimantan Selatan",abc
560725,PT,Abe Transindo Perkasa,,"JL.PERAK TIMUR NO. 148 RUANG C, Kota Surabaya, Jawa Timur",abe
1200683,PT,Abc Jaya Sejahtera,2122162722,"JL. TEUKU UMAR GANG KANTOR POS TELAGA ASIH, Kabupaten Bekasi, Jawa Barat",abc
700116,PT,Abe Teknik Rekayasa,,"Komplek Nusantara Golden Blok B nomor 3, Kota Batam, Kepulauan Riau",abe
775641,PT,Starindo Abe Gael,,"SUKOREJO, Kabupaten Malang, Jawa Timur",abe
788965,PT,Abe Agung Berlian,,"GEDUNG GRAHA MAMPANG, JL. MAMPANG PRAPATAN RAYA KAV. 100 LT. 1 SUITE 101, Kota Administrasi Jakarta Selatan, DKI Jakarta",abe
807185,PT,Abe Jaya Properti,,"JALAN KEBUN SAYUR, PERUMAHAN GRIYA PONDOK INDAH BLOK A NO.1, Kota Pare Pare, Sulawesi Selatan",abe
946876,PT,Abe Phistar Energi,,"GRAHA MAMPANG LT. 3A, JL. MAMPANG PRAPATAN RAYA NO.100, Jakarta Selatan, DKI Jakarta",abe
982538,PT,Abe Lapan Lapan,85364439577,"kampung baru, Kabupaten Karimun, Kepulauan Riau",abe
988948,PT,Abe Industri Teknologi,85332705910,"Jalan MTC VIII Blok J Nomor 30, Soekarno Hatta 590, Kota Bandung, Jawa Barat",abe
425616,PT,Abg Dua Putra,8114102585,"JL. TODDOPULI I BLOK 24 STP I NO.33, Kota Makassar, Sulawesi Selatan",abg
974554,PT,Abg Pharma Indonesia,2121282171,"Menara Bidakara 2 Annex Building 4th Floor, Jalan Gatot Subroto Nomor Kaveling 71-73, Jakarta Selatan, DKI Jakarta",abg
995817,PT,Abe Jaya Konstruksi,81255512387,"Perumahan Taman Anggun Sejahtera IV B-4 Nomor 38, Kabupaten Sidoarjo, Jawa Timur",abe
1301730,PT,Abg Trans Barokah,85868629891,"PONDOK SIDOKARE ASRI BB-11, Kabupaten Sidoarjo, Jawa Timur",abg
1032123,PT,Abe Nusantara Perkasa,812110073480,"Rabithah Alawiyah Building, Jl. TB Simatupang No. 7A, Jakarta Selatan, DKI Jakarta",abe
2327325,PT,Abg Expert Propertindo,82287782223,"Komp Ruko The Capital Superblok Imperium Blok B No 19 -20, Kota Batam, Kepulauan Riau",abg
1461456,PT,Aba Berkah Semesta,82136631686,"Wirorejan, Kabupaten Sragen, Jawa Tengah",aba
1481229,PT,Rumah Terapi Aba,82216743681,"JALAN CITRA KEBUN MAS BLOK C 9 NOMOR 01, Kabupaten Karawang, Jawa Barat",aba
1559993,PT,Aba Media Telekomunikasi,2182696175,"Jl. Cempaka Bekasi Timur, Corsica Residence No. 91, Kabupaten Bekasi, Jawa Barat",aba
1227805,PT,Abc Ind Inc,821037472489,"Lantai 2 No.62 The Darmawangsa Square, Jl.Darmawangsa VI & IX, Jakarta Selatan, DKI Jakarta",abc
1577013,PT,Aba Safar Trans,81368858707,"KP. JAMPANG GG. NUSA BANGSA, Kabupaten Bogor, Jawa Barat",aba
1631533,PT,Berkah Aba Tourindo,82334444708,"Dsn Pangmasaran, Kabupaten Sampang, Jawa Timur",aba
1302998,PT,Abc Distribusi Indonesia,212701181,"Graha Iskandarsyah Lantai 6, Jalan Iskandarsayah Raya no. 66 C, Jakarta Selatan, DKI Jakarta",abc
1662205,PT,Abi Aba Barokah,85233062225,"JL. MAYJEN SUTOYO, Kabupaten Probolinggo, Jawa Timur",aba
1411000,PT,Abc Bersaudara Sejahtera,811395401,"Jl. Buana Raya No.88 Y, Kota Denpasar, Bali",abc
1734821,PT,Aba Putra Jaya,81210914216,"BLIMBING KIDUL, Kabupaten Kudus, Jawa Tengah",aba
1413968,PT,Abc Solusi Indonesia,6281287042676,"Jl. Mampang Prapatan Raya No 73A Lantai 3 RT 010/002, Jakarta Selatan, DKI Jakarta",abc
1777033,PT,Aba Multi Perkasa,85361655616,"JL. M. Yakub Lubis No. 215, Kabupaten Deli Serdang, Sumatera Utara",aba
1531929,PT,Abc Export Import,82266644401,"Jalan Tomang Raya Blok MM Kav 557 lt 3 No 51E, Jakarta Barat, DKI Jakarta",abc
2007332,PT,Aba Jaya Sentosa,89517065197,"PERUMAHAN SILATURAHIM RESIDENCE I NO. 24, JL. MASJID SILATURAHIM, Kota Bekasi, Jawa Barat",aba
1638433,PT,Abc Investment Management,81901885888,"RUKAN THE GOLF ISLAND BLOK D NOMOR 070B TYPE PLUS (RGID/070) PANTAI INDAK KAPUK, Jakarta Utara, DKI Jakarta",abc
2149414,PT,Aba Widiwasa Karya,82213315091,"JL. GADING KIRANA TIMUR A.11/15, Jakarta Utara, DKI Jakarta",aba
1743625,PT,Abc Mega Sentosa,818930730,"Cluster Verina Blok G No. 7, Kota Tangerang Selatan, Banten",abc
2168565,PT,Aba Glomindo Mulia,81381854208,"INFINITI OFFICE, MENARA CAKRAWALA LT 12, UNIT 1205A, JL. M.H. THAMRIN NO.9, Jakarta Pusat, DKI Jakarta",aba
1334133,PT,Abh Sentosa Lestari,81808779027,"Jalan Jati IV/32, Taman Royal 3, Tangerang, Kota Tangerang, Banten",abh
1745713,PT,Abc Properti Managemen,8385522999,"PURI SENTRA RAYA PS 2/15, Kota Surabaya, Jawa Timur",abc
2168709,PT,Aba Glomindo Makmur,81381854208,"INFINITI OFFICE, MENARA CAKRAWALA LT 12, UNIT 1205A, JL. M.H. THAMRIN NO.9, Jakarta Pusat, DKI Jakarta",aba
1050120,PT,Abe Joyo Trans,81332933449,"Kawistolegi, Kabupaten Lamongan, Jawa Timur",abe
1752897,PT,Abc Solution Service,82246569842,"TIERRA SOHO BLOK E-03, JL. RAYA DARMO HARAPAN NO. 01, Kota Surabaya, Jawa Timur",abc
2212786,PT,Aba Glomindo Perkasa,81381854208,"INFINITI OFFICE, MENARA CAKRAWALA LT 12, UNIT 1205A, JL. M.H. THAMRIN NO.9, Jakarta Pusat, DKI Jakarta",aba
1073875,PT,Abe Toba Kopi,81259832225,"Jalan Lobu Siregar Km 1.5, Kabupaten Tapanuli Utara, Sumatera Utara",abe
1808425,PT,Abc Sukses Dot Com,82226458008,"GG MANGGIS C UJUNG NO. 03, Kota Medan, Sumatera Utara",abc
2385605,PT,Aba Progo Sejahtera,816262510,"Jl. Srinindito Raya No. 37, Kota Semarang, Jawa Tengah",aba
2436009,PT,Aba Energi Nusantara,8816885314,"SETIABUDI 2 BUILDING LANTAI 3A SUITE 3A04B JALAN HAJJAH RANGKAYOH RASUNA SAID KAVLING 62, Jakarta Selatan, DKI Jakarta",aba
1871813,PT,Abc World Trade,85337775698,"JALAN RATNA NOMOR 80, Kota Denpasar, Bali",abc
1171849,PT,Abe Priwata Indonesia,811315382,"Desa Jabaran, Kabupaten Sidoarjo, Jawa Timur",abe
1257085,PT,Aba Telekomunikasi Indonesia,82258257882,"JALAN WARINGIN JAYA, Kabupaten Bogor, Jawa Barat",aba
1996900,PT,Abc International Commodity Retail,81998460167,"GEDUNG ALAMANDA BALI 5TH FLOOR, JALAN BYPASS NGURAH RAI NOMOR 67, LINGKUNGAN KERTHAYASA, Kabupaten Badung, Bali",abc
1208421,PT,Abe Wasser Indonesia,81394041181,"JALAN BABARSARI NOMOR 9A, DEPOK, SLEMAN 55281, Kabupaten Sleman, Daerah Istimewa Yogyakarta",abe
2547505,PT,Aba Mandiri Sejahtera,81319918814,"Taman Wisma Asri 2, Jl. Srikaya V Blok AA 32/21, Kota Bekasi, Jawa Barat",aba
2016328,PT,Abc Indo Line Trader,81938757916,"The Plaza Office Tower, Jl. M.H. Thamrin No.Kav. 28-30 41ST FLOOR, Jakarta Pusat, DKI Jakarta",abc
1232501,PT,Abe Cipta Indonesia,8118866206,"GEDUNG JAYA LANTAI 9 BLOK A02 JL. M.H. THAMRIN NO. 12, Jakarta Pusat, DKI Jakarta",abe
2024728,PT,Abc International Education,8118068867,"JALAN PEMBANGUNAN 3 NO. 45A, Kota Tangerang, Banten",abc
1269358,PT,Abe Utama Solusindo,81212811842,"Ruko Horizon Broadway M5/2, The Icon BSD, Kabupaten Tangerang, Banten",abe
2085356,PT,Abc Indicate Trader,81228659307,"Jl. Suweta, Lingkungan Banjar Sambahan, Kabupaten Gianyar, Bali",abc
1287522,PT,Abe Indonesia Berjaya,2177216834,"JL. SILIWANGI NO.15, Kota Depok, Jawa Barat",abe
118205,PT,Berkah Abi,,"Jalan Raya Condet Nomor 22, Jakarta Timur, DKI Jakarta",abi
2129512,PT,Abc Mega Investama,218282888,"MENARA IMPERIUM LANTAI 17, SUITE C, JL. H.R. RASUNA SAID KAV. 1, Jakarta Selatan, DKI Jakarta",abc
1307867,PT,Abe Narra Media,8117445450,"PERUMAHAN PURI MAYANG CLUSTER CASABLANCA, Kota Jambi, Jambi",abe
132523,PT,Abi Compositech,,"JL.NURUL IMAN I/33,RT.008/02,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT, Jakarta Barat, DKI Jakarta",abi
2194853,PT,Abc Media Mandiri,811190552,"Villa Mutiara Cluster Blok 12 No.9, Kel Bulurokeng, Kec Biringkanaya,
Kota Makassar, Kota Makassar, Sulawesi Selatan",abc
1581505,PT,Abe Mitra Teknik,85892165467,"Perum Dramaga Regensi 3 Blok. F4/7, Kabupaten Bogor, Jawa Barat",abe
230347,PT,Abi Kencana Express Line,,"PURWODADI 1 NO. 88, Kota Surabaya, Jawa Timur",abi
2213062,PT,Abc Brand Management,2122570283,"MENARA SUN LIFE LT. 23-J JL. DR. IDE ANAK AGUNG GDE AGUNG BLOK 6.3, MEGA KUNINGAN, Jakarta Selatan, DKI Jakarta",abc
1632989,PT,Abe Investama Kapital,8116668724,"JALAN RAUDHAH III (KOMPLEK PERUMAHAN MEGA ASRI GUNUNG PANGILUN), Kota Padang, Sumatera Barat",abe
247739,PT,Cipto Abi Perkasa,811404260,"JL.YOS SUDARSO NOMOR 95, Kabupaten Buton Tengah, Sulawesi Tenggara",abi
2295381,PT,Abc Distribusi Retail,85361361000,"JALAN TAMPAK SIRING KJH 7, Jakarta Barat, DKI Jakarta",abc
1661085,PT,Abe Sinergi Solusindo,81319121392,"Jalan Kampung Nyangegeng Gang Amil Sangkin Nomor 08, Kabupaten Bogor, Jawa Barat",abe
261023,PT,Anugerah Abi Farma,,"JL.MENUR PUMPUNGAN 76, Kota Surabaya, Jawa Timur",abi
99152,PT,Abc Future Indonesia,,"MENARA IMPERIUM LT. 17 SUITE C, JL. RASUNA SAID, Jakarta Selatan, DKI Jakarta",abc
279838,PT,Abi Putra Makmur Sentosa,,"JL.URIP SUMOHARJO KOMPLEK PERUMAHAN TAMAN PURI KENCANA BLOK KA 03, Kota Bandar Lampung, Lampung",abi
1733017,PT,Jinan Store Abe,81212668285,"Jl. Kampung Sawah No. 34, Kota Depok, Jawa Barat",abe
283022,PT,Abi Athungga,,"JL.RAYA KAPUK NO.36 RT. 001/003, KEL. KAPUK MUARA, Jakarta Utara, DKI Jakarta",abi
1908137,PT,Pas Abe Cemerlang,81233315322,"RUKO GOLFLAKE RESIDENCE VENICE BLOK B NO 32. LANTAI 2, Jakarta Barat, DKI Jakarta",abe
1284418,PT,Abj Cloud Solutions,85694990660,"Sudirman 7.8 Building, Jalan Jenderal Sudirman Nomor 10, Jakarta Pusat, DKI Jakarta",abj
303690,PT,Abi Zafran Aceh,811685889,"JL.PERDAGANGAN NO.01, BEUREUNUN, Kabupaten Pidie, Aceh",abi
1437707,PT,Abj Paving Banyumas,88980043939,"JL. RAYA KALIORI - PATIKRAJA KM 2, Kabupaten Banyumas, Jawa Tengah",abj
2443977,PT,Abe Dwi Abadi,81354715088,"Jalan Pahlawan No.81 B, Kabupaten Gowa, Sulawesi Selatan",abe
2203170,PT,Abj Lintas Nusantara,881026299829,"PERGUDANGAN GUNUNG ANYAR TAMBAK JALAN GUNUNG ANYAR TAMBAK KAV. 59, Kota Surabaya, Jawa Timur",abj
453287,PT,Abi Tehnik Mandiri,81337623756,"PERUMAHAN GADING FAJAR 2 BLOK C4 Nomor : 2, Kabupaten Sidoarjo, Jawa Timur",abi
2445741,PT,Sampurna Abe Pranatara,8112324234,"SOVEREIGN PLAZA, LANTAI 10, JALAN LETJEN TB. SIMATUPANG KAV. 36, Jakarta Selatan, DKI Jakarta",abe
453841,PT,Abi Daya Akira,2144854935,"JALAN MEDAN Nomor 4 Kav. C-III/2 KAWASAN BERIKAT NUSANTARA MARUNDA, Jakarta Utara, DKI Jakarta",abi
321104,PT,Abe Jaya Perkasa,,"GEDUNG WORLD TRADE CENTER LANTAI 17, JL.JEND.SUDIRMAN KAV.29-31, KARET, Jakarta Selatan, DKI Jakarta",abe
499987,PT,Abi Indah Investama Development,,"JL., DKI Jakarta",abi
2555870,PT,Abe Trade Indonesia,81910099168,"JALAN TENGAH GANG JEPUN 1, Kabupaten Badung, Bali",abe
507197,PT,Abi Transindo Line,,"JL., Kota Surabaya, Jawa Timur",abi
969754,PT,Abe Jaya Properti Indonesia,81255512387,"Perumtas 4 Blok B4 No. 38, Kabupaten Sidoarjo, Jawa Timur",abe
515481,PT,Abi Esla Lines Indonesia,,"JL., Kota Surabaya, Jawa Timur",abi
2639573,PT,Abe Jaya Prima,87797842636,"Jalan Bungur Nomor 21, Jakarta Timur, DKI Jakarta",abe
518701,PT,Radio Swara Abi Baktiinda,,"JL., Kota Bandung, Jawa Barat",abi
2645541,PT,Abe Intekno Indonesia,82283440569,"Jalan Slamet Riyadi Nomor 9, Jakarta Timur, DKI Jakarta",abe
674059,PT,Abi Borneo Services,81387295712,"Jl. Golf, Komp. Perum Citra Megah Blok B No. 24, Kota Banjarbaru, Kalimantan Selatan",abi
2486189,PT,Abc Budaya Center,2155769656,"Jalan Pembangunan 3 nomor 45, Kota Tangerang, Banten",abc
2508553,PT,Abc Indonesia Link,881024123152,"Plaza Simatupang Lantai 6 Unit 3, Jalan TB Simatupang KAV.IS Nomor 01
, Jakarta Selatan, DKI Jakarta",abc
675499,PT,Kenwa Abi Pratama,8119115556,"Jalan Raya Jatimakmur, Kota Bekasi, Jawa Barat",abi
750477,PT,Abi Karya Utama,81271078185,"JALAN RAYA PADANG-BUKITTINGGI NOMOR 17 PALAK ATOK, Kabupaten Padang Pariaman, Sumatera Barat",abi
2524273,PT,Abc Makmur Farma,89605810981,"Jalan ABC NOMOR 38, Kota Bandung, Jawa Barat",abc
776041,PT,Abi Musa Group,81234528748,"JALAN GRIYA DUTA KEMILING PERMAI BLOK A, Kota Bengkulu, Bengkulu",abi
2546229,PT,Abc Fruit Corp,819803350,"WORLD CAPITAL TOWER Lt 10 UNIT 10. Jl. DR. IDE ANAK AGUNG GDE AGUNG Lot B Kav. E1.1 Mega Kuningan, Jakarta Selatan, DKI Jakarta",abc
1512125,PT,Abc Tur Bali,62852389965,"Jl.Mambang Tengah, BR Dukuh Pulu, Kabupaten Tabanan, Bali",abc
816703,PT,Fahru Abi Darda,81318368042,"Jl. Jakarta- Serang Kp. Pelawad, Kabupaten Serang, Banten",abi
2589606,PT,Abc Law Indonesia,3614465488,"Benoa Square lantai 3 suite 4.3 Jl By Pass Ngurah Rai No 21 A
, Kabupaten Badung, Bali",abc
838082,PT,Abi Mega Pratama,,"CIBOGO, Kabupaten Karawang, Jawa Barat",abi
1829081,PT,Abc Bagus Cepat,85210452555,"Ruko Royal Palm Blok A Nomor 15, Jakarta Barat, DKI Jakarta",abc
547717,PT,Heinz Abc Indonesia,,"Menara Mandiri 2 Lantai 20-21, Jalan Jenderal Sudirman Kavling 54-55, Jakarta Selatan, DKI Jakarta",abc
34040,PT,Abc President Indonesia,,"88@kasablanka Tower A Lantai 31 A-H
Jl.Casablanca kav.88, Jakarta Selatan, DKI Jakarta",abc
1417812,PT,Abc Jinyang Indonesia,2122570283,"PODOMORO CITY, SOHO CAPITAL TOWER LANTAI 38, UNIT 3803, JL. LETJEN S. PARMAN, Jakarta Barat, DKI Jakarta",abc
661503,PT,Sumber Cahaya Abc,,"Jalan Ayu Nomor 8 Sungai Liu, Kota Samarinda, Kalimantan Timur",abc
2689549,PT,Abc Perdagangan Internasional,13901865338,"Citra 8 Ruko Aerobliss Blok C3E Nomor 23, Jakarta Barat, DKI Jakarta",abc
1142921,PT,Sekoteng Abc Indonesia,274496906,"Gatak, Kabupaten Sleman, Daerah Istimewa Yogyakarta",abc
1732437,PT,Abe Berkah Silica,82158204442,"Jalan Dr. F.L. Thobing, No. 16, Kilometer 9, Kabupaten Kutai Kartanegara, Kalimantan Timur",abe
1194799,PT,Abk Mitra Tani Jaya Mandiri,0,"KELURAHAN WAMELAI, Kabupaten Muna Barat, Sulawesi Tenggara",abk
940436,PT,Abi Daya Utama,81919037779,"JALAN PUSKESMAS NOMOR 175, Kota Tangerang Selatan, Banten",abi
1308236,PT,Abk Net Solusi,81236743675,"Perumahan Puri Hijau sawangan Blk A No 1, Kota Depok, Jawa Barat",abk
1496905,PT,Abk Laksana Engcon,81222313243,"JL. SRI KUNCORO III NO. 123, Kota Semarang, Jawa Tengah",abk
942819,PT,Abi Mitra Sukses,,"JL. PROF DR SOEPOMO SH NO.23, Jakarta Selatan, DKI Jakarta",abi
2071024,PT,Abk Packaging Indonesia,8161160918,"Jl. Asem Sari 2, Kota Bekasi, Jawa Barat",abk
2130964,PT,Abk Cones Indonesia,31638566785,"Jalan Kapten Tendean Nomor 3, Kota Kediri, Jawa Timur",abk
948323,PT,Abi Komoditi Berjangka,,"MENARA RAJAWALI LANTAI 6, JALAN DR IDE ANAK GDE AGUNG LOT 51, KAWASAN MEGA KUNINGAN, Jakarta Selatan, DKI Jakarta",abi
2587826,PT,Abk Indo Trading,85819732890,"Jalan Raya Pondok Cabe Kav.77 City Point Pondok Cabe Blok B3 Nomor 3, Kota Tangerang Selatan, Banten",abk
957651,PT,Abi Arsa Abadi,81278616200,"RUKO PESONA KHAYANGAN NO 12, Kota Depok, Jawa Barat",abi
959307,PT,Abi Energy Nusantara,8117714996,"Jalan Raden Patah Gedung Graha TBK No.97 Lantai 3, Kota Batam, Kepulauan Riau",abi
990769,PT,Abi Rayya Persada,82384143755,"JALAN JENDERAL SUDIRMAN, Kabupaten Pesisir Selatan, Sumatera Barat",abi
1003563,PT,Abi Jaya Travel,214212760,"Jl. Sumur Batu Raya Gang Cempaka Baru Timur III / 28, Jakarta Pusat, DKI Jakarta",abi
1029084,PT,Abi Tris Mandiri,81370687800,"JALAN PERJUANGAN NO 76C, Kota Medan, Sumatera Utara",abi
46937,PT,Abl Indonesia Offshore,,"WISMA KODEL LT.2, JL.HR.RASUNA SAID KAV.B-4, KARET, JAKARTA., Jakarta Selatan, DKI Jakarta",abl
1039897,PT,Abi Putra Dewa Alam,81222636491,"Kp. CIMAHI, RT 005. RW 003, DESA SUKAMANTRI
KECAMATAN CIKARANG PUSAT, kABUPATEN BEKASI
, Kabupaten Bekasi, Jawa Barat",abi
1125792,PT,Abl Jaya Berkah,0,"Jalan Nusa Indah II BTN Sweta Nomor 335, Kota Mataram, Nusa Tenggara Barat",abl
1274337,PT,Abl Tiga Putra,89667511472,"KAMPUNG KEBAYUNAN, Kota Depok, Jawa Barat",abl
1381035,PT,Eranta Abl Kapital,81296723850,"APARTEMEN NEO SOHO, UNIT 3708, JL. LETJEN S. PARMAN NO.106, Jakarta Barat, DKI Jakarta",abl
1040069,PT,Abi Lumbung Artha,81329532007,"jalan sidomukti nomor 33, Kabupaten Sukoharjo, Jawa Tengah",abi
2504193,PT,Abl Fortune Sukses,81266676783,"KOMPLEK RUKO AIR MAS BLOK A2 NOMOR : 1, Kota Batam, Kepulauan Riau",abl
1057593,PT,Abi Putra Buana,2716727895,"GODENGAN, Kabupaten Sukoharjo, Jawa Tengah",abi
1058396,PT,Abi Jaya Santosa,85607056967,"Dusun Ketanon, Desa Diwek, Kabupaten Jombang, Jawa Timur",abi
1060683,PT,Abi Manyu Sejahtera,214303460,"JL. YOS SUDARSO KAV.85 NO.20-22, Jakarta Utara, DKI Jakarta",abi
1063361,PT,Harapan Sang Abi,215330304,"Wisma IWI Lantai 3 No. 388
Jl. Arjuna Selatan Kav 75, Jakarta Barat, DKI Jakarta",abi
1077529,PT,Abi Berkah Sinergi,81293218999,"JL. WARUNG BUNCIT RAYA NO. 2, Jakarta Selatan, DKI Jakarta",abi
1092022,PT,Abi Perkasa Borneo,8121556157,"JL. Karya Bakti Purwodadi, Kota Samarinda, Kalimantan Timur",abi
1097130,PT,Abi Umi Indonesia,81388710732,"Kampung Dago Girang, Kabupaten Bogor, Jawa Barat",abi
1103986,PT,Wijaya Abi Perkasa,81329455592,"BAGAN, Kabupaten Sragen, Jawa Tengah",abi
137211,PT,Abm Investama,,"GD.TMT 1 LT.18 SUITE 1802, JL.CILANDAK KKONO.1,PASAR MINGGU, Jakarta Selatan, DKI Jakarta",abm
1110250,PT,Abi Karya Maju Bersama,85267470770,"Komplek Perumahan Kartika D-09, Kota Palembang, Sumatera Selatan",abi
359489,PT,Abm Otomotif Batam,,"KOMP.BUMI RIAU MAKMUR BLOK F NO.4, SEI PANAS, Kota Batam, Kepulauan Riau",abm
499991,PT,Abn Amro Hoare Govett Indonesia,,"JL., DKI Jakarta",abn
1113176,PT,Abi Naya Grup,82286523987,"Jln.Prof.Dr.Hamka No.160 Kabupaten Pasaman, Kabupaten Pasaman, Sumatera Barat",abi
673945,PT,Abm Logistik Makassar,8113450410,"VILLA DISCOVERY BLOK B NOMOR 11, Kabupaten Gowa, Sulawesi Selatan",abm
515990,PT,Abn Amro Finance,,"JL., DKI Jakarta",abn
838148,PT,Abm Group International,87770077777,"JL.Taman Putri Gang Jaladi Nomor 008 Mumbul, Kabupaten Badung, Bali",abm
686889,PT,Abn Impact Indonesia,75900614,"SCBD REVENUE TOWER LANTAI 27, JALAN JEND. SUDIRMAN KAV 52-53, Jakarta Selatan, DKI Jakarta",abn
1040244,PT,Abm Indo Logistik,81310978057,"Jl. Letjen Suprapto No. 19 B, Jakarta Pusat, DKI Jakarta",abm
1039412,PT,Abn Sena Indonesia,2187883101994,"Jalan Mandar Blok DD 12-17, Kota Tangerang Selatan, Banten",abn
1213628,PT,Abm Berkat Sempurna,81809192365,"Jalan Saluyu Indah XI Nomor 10, Kota Bandung, Jawa Barat",abm
1306123,PT,Abn Global Property,312977777,"RUKO DARMO VILLA A-12 JALAN DARMO PERMAI SELATAN, Kota Surabaya, Jawa Timur",abn
1352775,PT,Abm Niscala Sejahtera,81281830592,"JL. KELAPA MAS (KABELMAS) NO. 34.A, Kota Bekasi, Jawa Barat",abm
2409273,PT,Abn Global Resources,85176716428,"RUKO DARMO VILLA A-12, JL. DARMO PERMAI SELATAN, Kota Surabaya, Jawa Timur",abn
1564689,PT,Alfath Baitullah Madinah Abm,4114663190,"JALAN TODDOPULI V NOMOR 2, Kota Makassar, Sulawesi Selatan",abm
2414025,PT,Abn Minerals Indonesia,85176716428,"RUKO DARMO VILLA A-12, JL. DARMO PERMAI SELATAN, Kota Surabaya, Jawa Timur",abn
1306005,PT,Abn Global Ventures,312977777,"RUKO DARMO VILLA A-12, Kota Surabaya, Jawa Timur",abn
1624201,PT,Abm Trans Indonesia,85100180234,"jl. LAKSDA ADI SUCIPTO NO. 243, Kota Malang, Jawa Timur",abm
1898349,PT,Abn Sejahtera Mandiri,8118404779,"Villa Gading Harapan 3 Jl. Gading Utama 1 Blok B17 No. 3, Kabupaten Bekasi, Jawa Barat",abn
1667645,PT,Abm Digital Solusi,81210037920,"The Prominence Office Tower Alam Sutera
Jl. Jalur Sutera Barat Alam No.15, Kota Tangerang, Banten",abm
2639585,PT,Abn Sukses Bersama,81398467277,"JL. NIPAH KUNING DALAM, Kabupaten Kubu Raya, Kalimantan Barat",abn
1701153,PT,Abm Group Indonesia,81290410411,"Jln. Jendral sudirman, Kota Jambi, Jambi",abm
2083820,PT,Abm International Ventures,85218335917,"Ruko Galaxy Taman Palem Lestari, Blok K No.79, Jakarta Barat, DKI Jakarta",abm
1133762,PT,Abi Attala Gas,87880383986,"JL. CITANDUI, Kota Tangerang Selatan, Banten",abi
1109596,PT,Atamanna Bara Prima Abp,811111293,"JALAN SIAGA RAYA NOMOR 43, Jakarta Selatan, DKI Jakarta",abp
1135520,PT,Abi Karya Aditama,2715721134,"Jalan Telukan Menur, Kabupaten Sukoharjo, Jawa Tengah",abi
1142479,PT,Dinamika Abi Berkah,217402048,"JL WR. SUPRATMAN NO 66, Kota Tangerang Selatan, Banten",abi
1148375,PT,Pharama Abi Satya,81392226939,"Gadingan Jl. Kaliurang KM. 10,7 No. 409, Kabupaten Sleman, Daerah Istimewa Yogyakarta",abi
1150139,PT,Abi Rama Laboratorium,62215359767,"Gedung Tridana, Jalan Pulomas Selatan Kav. 22, Jakarta Timur, DKI Jakarta",abi
1162490,PT,Abi Husna Jaya,85236266769,"Jl. Jokotole III, Kabupaten Bangkalan, Jawa Timur",abi
1163644,PT,Novelia Abi Manyu,82232722725,"DESA SENDANGMULYO, Kabupaten Blora, Jawa Tengah",abi
1167686,PT,Abi Putra Property,81217127852,"LINGKUNGAN SAWAHAN, Kabupaten Blitar, Jawa Timur",abi
1177460,PT,Abi Mantra Cakrawala,87738999995,"NANGGERANG, Kabupaten Bandung, Jawa Barat",abi
1184334,PT,Abi Zahra Pratama,81382875104,"Jalan Otonom Pasar Kemis Cikupa Gang H. Wahyu No 109, Kabupaten Tangerang, Banten",abi
1186476,PT,Citra Abi Permana,81334128790,"JALAN RS. FATMAWATI, KOMPLEK GOLDEN FATMAWATI BLOK A-12, Jakarta Selatan, DKI Jakarta",abi
1189890,PT,Abi Sukses Abadi,81380332031,"VILA NUSA INDAH 3 BLOK KN. 1/22, Kabupaten Bogor, Jawa Barat",abi
1193541,PT,Kharisma Abi Mandiri,82111000951,"PERUMAHAN SAPPHIRE MADANI BLOK F 17, KARANGSALAM KIDUL, Kabupaten Banyumas, Jawa Tengah",abi
1195054,PT,Mitra Abi Wiasa,81220137542,"Jl. Raya Terusan Padasuka No. 3, Kabupaten Bandung, Jawa Barat",abi
1201953,PT,Lea Abi Trans,89668986623,"Dasana Indah SM-3 Nomor 11, Kabupaten Tangerang, Banten",abi
1213044,PT,Abi Zahra Farma,87715940088,"SENGAYAM, Kabupaten Kotabaru, Kalimantan Selatan",abi
1215583,PT,Abi Mulia Sejahtera,87876949338,"Jalan Raya Banten KM 4.5, Komplek Puri Delta Kasemen Blok D No.2, RT 004, RW 013, Kasemen, Serang, Kota Serang, Banten",abi
1217294,PT,Nurita Abi Sentosa,81357102314,"RT.014 RW.005 DS. KARANGGANDU, Kabupaten Trenggalek, Jawa Timur",abi
1221881,PT,Abi Lana Persada,82325815371,"Trans Sulawesi, Kabupaten Morowali, Sulawesi Tengah",abi
1228360,PT,Artha Abi Aguna,8125718270,"Jl. H.M. Suwignyo Gg. Sabar Komplek Citra Indah 2 No. 11, Kota Pontianak, Kalimantan Barat",abi
